open_time,close,open,high,low,ignored,ret
2005-05-08,1154.0,1171.3,1178.9,1146.2,"-1,48%",0.00025453928389640446
2005-05-15,1189.3,1154.0,1191.2,1153.6,"3,06%",0.010433454915599327
2005-05-22,1198.8,1189.3,1199.6,1186.0,"0,80%",0.007051712558764134
2005-05-29,1196.0,1198.8,1205.6,1191.0,"-0,23%",0.00500166722240758
2005-06-05,1198.1,1196.0,1208.8,1191.1,"0,18%",0.002654280026542777
2005-06-12,1217.0,1198.1,1219.5,1194.5,"1,58%",0.00885175380542691
2005-06-19,1191.6,1217.0,1219.6,1191.5,"-2,09%",8.200082000819897e-05
2005-06-26,1194.4,1191.6,1204.1,1188.3,"0,23%",-0.012709084945883853
2005-07-03,1211.9,1194.4,1212.7,1183.5,"1,47%",0.00714226393156725
2005-07-10,1227.9,1211.9,1233.2,1211.9,"1,32%",0.016904428135565253
2005-07-17,1233.7,1227.9,1236.6,1221.1,"0,47%",0.002757054816736826
2005-07-24,1234.2,1233.7,1245.2,1228.2,"0,04%",0.00695455280608126
2005-07-31,1226.4,1234.2,1245.9,1225.6,"-0,63%",0.0005621586893671537
2005-08-07,1230.4,1226.4,1242.7,1222.7,"0,33%",-0.0025684244321374505
2005-08-14,1219.7,1230.4,1236.2,1215.9,"-0,87%",-0.005230546390923019
2005-08-21,1205.1,1219.7,1229.0,1204.2,"-1,20%",-0.0058243002750364425
2005-08-28,1218.0,1205.1,1227.3,1201.1,"1,07%",-0.0013832384052074875
2005-09-04,1241.5,1218.0,1243.1,1218.0,"1,93%",0.012873787989896579
2005-09-11,1237.9,1241.5,1242.6,1224.8,"-0,29%",-0.0004022202558120469
2005-09-18,1215.3,1237.9,1237.9,1205.3,"-1,83%",-0.003782391759214354
2005-09-25,1228.8,1215.3,1229.6,1211.1,"1,11%",-0.006704903465546641
2005-10-02,1195.9,1228.8,1233.3,1181.9,"-2,68%",0.0030091086532206823
2005-10-09,1186.6,1195.9,1196.5,1168.2,"-0,78%",-0.029838644287683458
2005-10-16,1179.6,1186.6,1197.3,1170.5,"-0,59%",0.0006686167989971015
2005-10-23,1198.4,1179.6,1204.0,1178.9,"1,59%",0.005595924162699495
2005-10-30,1220.1,1198.4,1224.7,1198.4,"1,81%",0.017192691029900287
2005-11-06,1234.7,1220.1,1235.7,1215.0,"1,20%",0.008981791459132804
2005-11-13,1248.3,1234.7,1249.6,1226.4,"1,10%",0.01124868495589526
2005-11-20,1268.2,1248.3,1270.6,1246.9,"1,59%",0.016805377720870762
2005-11-27,1265.1,1268.2,1268.4,1249.4,"-0,24%",-0.001731465449393843
2005-12-04,1259.4,1265.1,1272.9,1250.9,"-0,45%",0.0035477767265845728
2005-12-11,1267.3,1259.4,1275.8,1255.5,"0,63%",0.002278262235839268
2005-12-18,1268.7,1267.3,1270.5,1257.2,"0,11%",-0.004154256153002023
2005-12-25,1248.3,1268.7,1271.8,1246.6,"-1,61%",0.0010232192050374511
2006-01-01,1285.5,1248.3,1286.1,1245.7,"2,98%",0.011243906274571502
2006-01-08,1287.6,1285.5,1294.9,1282.8,"0,16%",0.006842391726926467
2006-01-15,1261.5,1287.6,1287.8,1260.9,"-2,03%",-0.0054830488840837965
2006-01-22,1283.7,1261.5,1286.4,1259.4,"1,76%",-0.001087125330020089
2006-01-29,1264.0,1283.7,1287.9,1261.0,"-1,53%",0.0011660447761194792
2006-02-05,1267.0,1264.0,1274.6,1253.6,"0,24%",-0.010326888733597439
2006-02-12,1287.2,1267.0,1289.5,1258.3,"1,59%",0.011689941942570226
2006-02-19,1289.4,1287.2,1294.2,1281.3,"0,17%",0.0036448235750290436
2006-02-26,1287.2,1289.4,1297.6,1278.7,"-0,17%",0.0026271055478286343
2006-03-05,1281.6,1287.2,1288.2,1268.4,"-0,44%",-0.0072441430332921275
2006-03-12,1307.2,1281.6,1310.5,1281.6,"2,00%",0.01731097655643521
2006-03-19,1303.0,1307.2,1310.9,1295.8,"-0,32%",0.00030522701259072527
2006-03-26,1294.8,1303.0,1310.2,1291.8,"-0,63%",-0.00053398428560536
2006-04-02,1295.5,1302.9,1314.1,1294.2,"0,05%",0.0029766447870553936
2006-04-09,1289.1,1295.5,1300.7,1283.0,"-0,49%",-0.010197093067498608
2006-04-16,1311.3,1289.1,1318.2,1280.7,"1,72%",0.013454293841777432
2006-04-23,1310.6,1311.3,1316.0,1295.6,"-0,05%",-0.0016689424973449496
2006-04-30,1325.8,1310.6,1326.5,1303.5,"1,16%",0.007978723404255428
2006-05-07,1291.2,1325.8,1326.7,1290.4,"-2,61%",0.00015077271013952398
2006-05-14,1267.0,1291.2,1297.9,1256.3,"-1,87%",-0.021707997286500302
2006-05-21,1280.2,1267.0,1280.5,1245.3,"1,04%",-0.013406271669620273
2006-05-28,1288.2,1280.0,1290.7,1259.4,"0,62%",0.007965638422491317
2006-06-04,1252.3,1288.2,1288.2,1235.2,"-2,79%",-0.001936933446966771
2006-06-11,1251.5,1252.3,1258.6,1219.3,"-0,06%",-0.022977798478497236
2006-06-18,1244.5,1251.5,1258.0,1237.2,"-0,56%",-0.0004767201652629005
2006-06-25,1270.2,1244.5,1276.3,1237.6,"2,07%",0.014546899841017424
2006-07-02,1265.5,1270.1,1280.4,1263.1,"-0,37%",0.003212410875186089
2006-07-09,1236.2,1265.5,1274.1,1228.5,"-2,32%",-0.0049203373945643225
2006-07-16,1240.3,1236.2,1262.6,1224.5,"0,33%",-0.009025979122517902
2006-07-23,1278.5,1240.2,1280.4,1240.2,"3,08%",0.014097893236179493
2006-07-30,1279.4,1278.5,1292.9,1265.7,"0,07%",0.009762574195563811
2006-08-06,1266.7,1279.3,1283.7,1261.3,"-0,99%",-0.007115786217031461
2006-08-13,1302.3,1266.7,1302.3,1266.7,"2,81%",0.01448936667445655
2006-08-20,1295.1,1302.3,1302.5,1289.5,"-0,55%",0.00015357444521235664
2006-08-27,1311.0,1295.1,1312.0,1294.0,"1,23%",0.007293666026871426
2006-09-03,1298.9,1310.9,1314.7,1292.1,"-0,92%",0.0020579268292684194
2006-09-10,1319.9,1298.9,1324.7,1290.9,"1,62%",0.007606298014756208
2006-09-17,1314.8,1319.8,1328.5,1310.9,"-0,39%",0.0028685740167584406
2006-09-24,1335.8,1314.8,1340.3,1311.6,"1,60%",0.008882197967632566
2006-10-01,1349.6,1335.8,1353.8,1327.1,"1,03%",0.010072371857047013
2006-10-08,1365.6,1349.6,1366.6,1343.6,"1,19%",0.009454867779583376
2006-10-15,1368.6,1365.6,1372.9,1356.9,"0,22%",0.004609980974681793
2006-10-22,1377.3,1368.6,1389.5,1363.9,"0,64%",0.012091193823293711
2006-10-29,1364.3,1377.3,1382.0,1361.0,"-0,94%",-0.005397625044980203
2006-11-05,1380.9,1364.3,1388.9,1364.3,"1,22%",0.004992764109985615
2006-11-12,1401.2,1380.6,1403.8,1378.8,"1,47%",0.010727914176686504
2006-11-19,1401.0,1401.2,1407.9,1397.8,"-0,01%",0.0029206439663771455
2006-11-26,1396.7,1401.0,1406.3,1377.8,"-0,31%",-0.001136444349740806
2006-12-03,1409.8,1396.7,1418.3,1396.7,"0,94%",0.008533029936713454
2006-12-10,1427.1,1409.8,1431.6,1404.8,"1,23%",0.009377423676232066
2006-12-17,1410.8,1427.1,1431.8,1410.3,"-1,14%",0.00013970382788497382
2006-12-24,1418.3,1410.8,1427.7,1410.5,"0,53%",-0.0028635284257577664
2006-12-31,1409.7,1418.0,1429.4,1405.8,"-0,61%",0.0011907263430692705
2007-01-07,1430.7,1409.3,1431.2,1404.0,"1,49%",0.00125926962361822
2007-01-14,1430.5,1430.7,1435.3,1424.2,"-0,01%",0.0028647288988261632
2007-01-21,1422.2,1430.5,1440.7,1417.0,"-0,58%",0.0037622796627883037
2007-01-28,1448.4,1422.0,1449.3,1418.5,"1,84%",0.005969320469216388
2007-02-04,1438.1,1448.3,1453.0,1433.4,"-0,71%",0.0025529565997377546
2007-02-11,1455.5,1438.0,1458.0,1431.4,"1,21%",0.0034411562284928365
2007-02-18,1451.2,1455.5,1461.6,1448.4,"-0,30%",0.0024691358024691024
2007-02-25,1387.2,1451.0,1457.0,1380.9,"-4,41%",-0.003147235905856527
2007-03-04,1402.8,1387.1,1410.2,1374.0,"1,12%",-0.03212079615648589
2007-03-11,1387.0,1402.8,1409.3,1364.0,"-1,13%",-0.0006382073464757942
2007-03-18,1436.1,1387.0,1438.9,1387.0,"3,54%",0.021003334989001754
2007-03-25,1420.9,1436.1,1437.7,1408.9,"-1,06%",-0.0008339703940510867
2007-04-01,1443.8,1420.8,1444.9,1416.4,"1,61%",0.005007998887111453
2007-04-08,1452.8,1443.8,1453.1,1433.9,"0,62%",0.005675133227212914
2007-04-15,1484.3,1452.8,1484.7,1452.8,"2,17%",0.021746610694377555
2007-04-22,1494.1,1484.3,1498.0,1473.7,"0,66%",0.00895803866100886
2007-04-29,1505.6,1494.1,1510.3,1476.7,"0,77%",0.008210947930574086
2007-05-06,1505.8,1505.6,1513.8,1491.4,"0,01%",0.0023174203800568893
2007-05-13,1522.8,1505.8,1522.8,1498.3,"1,13%",0.005945303210463715
2007-05-20,1515.7,1522.8,1532.4,1505.2,"-0,47%",0.0063041765169424835
2007-05-27,1536.3,1515.5,1540.6,1510.1,"1,36%",0.005351083268076096
2007-06-03,1507.7,1536.3,1540.5,1487.4,"-1,86%",-6.490977541206977e-05
2007-06-10,1532.9,1507.6,1538.7,1492.7,"1,67%",-0.0011684518013631573
2007-06-17,1502.6,1532.9,1537.3,1500.7,"-1,98%",-0.0009098589718594674
2007-06-24,1503.3,1502.6,1517.5,1484.2,"0,05%",-0.012879724191764752
2007-07-01,1530.4,1504.7,1532.4,1504.7,"1,80%",0.00981878088962107
2007-07-08,1552.5,1530.4,1555.1,1506.1,"1,44%",0.01481336465674743
2007-07-15,1534.1,1552.5,1555.9,1529.2,"-1,19%",0.0005144363706515165
2007-07-22,1459.0,1534.1,1547.2,1459.0,"-4,90%",-0.0055916189986503495
2007-07-29,1433.1,1458.9,1488.3,1432.8,"-1,78%",-0.03806876938986559
2007-08-05,1453.6,1433.0,1503.9,1427.4,"1,43%",0.010481757710139261
2007-08-12,1445.9,1453.4,1466.3,1370.6,"-0,53%",-0.025001662344570907
2007-08-19,1479.4,1445.9,1479.4,1430.5,"2,32%",0.00893405169474204
2007-08-26,1474.0,1479.4,1481.5,1432.0,"-0,37%",0.001419494389617304
2007-09-02,1453.5,1474.0,1496.4,1449.1,"-1,39%",0.010057374282821607
2007-09-09,1484.2,1453.5,1489.6,1439.3,"2,11%",-0.00454423950815297
2007-09-16,1525.8,1484.2,1538.7,1471.8,"2,80%",0.03296186895810971
2007-09-23,1526.8,1525.8,1533.7,1507.1,"0,07%",-0.003249496328069146
2007-09-30,1557.6,1527.3,1561.9,1527.2,"2,02%",0.018386907478646464
2007-10-07,1561.8,1556.5,1576.1,1546.7,"0,27%",0.009091491132594776
2007-10-14,1500.6,1562.2,1564.7,1500.3,"-3,92%",-0.00723304358860466
2007-10-21,1535.3,1497.8,1535.5,1489.6,"2,31%",-0.01866172429219659
2007-10-28,1509.7,1536.9,1552.8,1492.5,"-1,67%",0.011266688375122014
2007-11-04,1453.7,1505.6,1520.8,1448.5,"-3,71%",-0.020607934054611032
2007-11-11,1458.7,1453.7,1492.1,1438.5,"0,34%",-0.018871646501841144
2007-11-18,1440.7,1456.7,1456.7,1415.6,"-1,23%",-0.02372495141076325
2007-11-25,1481.1,1440.7,1488.9,1406.1,"2,80%",0.022104757328207603
2007-12-02,1504.7,1479.6,1510.6,1460.7,"1,59%",0.014574518100611167
2007-12-09,1468.0,1505.1,1523.6,1467.8,"-2,44%",0.008605851979345935
2007-12-16,1484.5,1465.0,1485.4,1435.7,"1,12%",-0.02507219742714617
2007-12-23,1478.5,1484.5,1498.8,1471.7,"-0,40%",0.009021139087114438
2007-12-30,1411.6,1475.2,1475.8,1411.2,"-4,52%",-0.015345609821190265
2008-01-06,1401.0,1414.1,1430.3,1378.7,"-0,75%",-0.030830735872069415
2008-01-13,1325.2,1402.9,1417.9,1312.5,"-5,41%",-0.008669509893029392
2008-01-20,1330.6,1312.9,1368.6,1270.0,"0,41%",-0.03476972988222027
2008-01-27,1395.4,1330.7,1396.0,1322.3,"4,87%",0.02002045886307191
2008-02-03,1331.3,1395.4,1395.4,1316.8,"-4,59%",-0.00042979942693399664
2008-02-10,1350.0,1331.9,1369.2,1320.3,"1,40%",-0.018775978214132127
2008-02-17,1353.1,1355.9,1367.9,1327.0,"0,23%",-0.0009494595384165194
2008-02-24,1330.6,1352.8,1388.3,1325.4,"-1,66%",0.014913370860442976
2008-03-02,1293.4,1330.5,1344.2,1282.4,"-2,80%",-0.0317654685586688
2008-03-09,1288.1,1293.2,1333.3,1272.7,"-0,41%",-0.008108912364231613
2008-03-16,1329.5,1283.2,1341.5,1257.0,"3,21%",0.006150153753843979
2008-03-23,1315.2,1330.3,1359.7,1313.0,"-1,08%",0.013566902720834939
2008-03-30,1370.4,1315.9,1380.9,1312.8,"4,20%",0.015591674634110486
2008-04-06,1332.8,1373.7,1386.7,1331.2,"-2,74%",0.0042001593163878415
2008-04-13,1390.3,1332.2,1395.9,1324.3,"4,31%",0.006634455902502445
2008-04-20,1397.8,1387.7,1399.1,1369.8,"0,54%",0.00229242782434258
2008-04-27,1413.9,1398.0,1422.7,1383.1,"1,15%",0.016867986562790538
2008-05-04,1388.3,1412.8,1421.6,1384.1,"-1,81%",-0.0007731777605961554
2008-05-11,1425.3,1389.4,1425.8,1386.2,"2,67%",0.0029544175576814435
2008-05-18,1375.9,1425.3,1440.2,1373.7,"-3,47%",0.010099593210828983
2008-05-25,1400.4,1376.0,1406.3,1373.1,"1,78%",-0.023538397444799353
2008-06-01,1360.7,1399.6,1404.0,1359.9,"-2,83%",-0.0016354974045367232
2008-06-08,1360.0,1360.8,1370.6,1331.3,"-0,05%",-0.02378917378917389
2008-06-15,1317.9,1358.8,1366.6,1314.5,"-3,10%",-0.002918429884722018
2008-06-22,1278.4,1319.8,1335.6,1272.0,"-3,00%",-0.02268403336748137
2008-06-29,1262.9,1278.1,1292.2,1252.0,"-1,21%",-0.032494758909853094
2008-07-06,1239.5,1262.9,1277.4,1225.3,"-1,85%",-0.011453335396997333
2008-07-13,1260.7,1241.6,1262.3,1200.4,"1,71%",-0.011820886175043177
2008-07-20,1257.8,1261.8,1291.2,1248.8,"-0,23%",0.022894715994613124
2008-07-27,1260.3,1257.8,1284.9,1234.4,"0,20%",-0.00487918215613381
2008-08-03,1296.3,1260.2,1297.8,1247.5,"2,86%",0.01003969180480957
2008-08-10,1298.2,1294.4,1313.2,1274.9,"0,15%",0.011866235167206085
2008-08-17,1292.2,1298.1,1300.2,1261.2,"-0,46%",-0.009899482180932062
2008-08-24,1282.8,1290.5,1300.7,1263.2,"-0,73%",0.00038455622211963636
2008-08-31,1242.3,1287.8,1303.0,1217.2,"-3,16%",0.0017682786192050326
2008-09-07,1251.7,1249.5,1274.4,1211.5,"0,76%",-0.02194934765924783
2008-09-14,1255.1,1250.9,1265.1,1133.5,"0,27%",-0.007297551789077317
2008-09-21,1213.0,1255.4,1255.4,1179.8,"-3,35%",-0.007667378072879427
2008-09-28,1099.2,1209.1,1209.1,1098.1,"-9,38%",-0.0368806754819182
2008-10-05,899.2,1097.6,1097.6,839.8,"-18,20%",-0.09221735174923495
2008-10-12,940.5,912.8,1044.3,865.8,"4,59%",-0.048560495626822076
2008-10-19,876.8,943.5,985.4,852.9,"-6,77%",-0.05640141721727476
2008-10-26,968.8,874.3,984.4,845.3,"10,49%",-0.0010148163182464032
2008-11-02,931.0,968.7,1007.5,899.7,"-3,90%",0.023466070702966357
2008-11-09,873.3,936.8,952.0,818.7,"-6,20%",-0.05508684863523572
2008-11-16,800.0,873.2,882.3,741.0,"-8,39%",-0.07321428571428579
2008-11-23,896.2,801.2,896.2,801.2,"12,03%",0.015754278590048854
2008-11-30,876.1,888.6,888.6,815.7,"-2,24%",-0.008480249944208929
2008-12-07,879.7,882.7,918.6,851.4,"0,41%",0.03376097231600261
2008-12-14,887.9,881.1,918.9,857.7,"0,93%",0.0003265839320705233
2008-12-21,872.8,887.2,887.4,857.1,"-1,70%",-0.03428011753183158
2008-12-28,931.8,872.4,934.7,857.1,"6,76%",0.05330178048230794
2009-01-04,890.4,929.2,943.9,888.3,"-4,44%",0.009842730287792811
2009-01-11,850.1,890.4,890.4,817.0,"-4,53%",-0.056679733022565904
2009-01-18,832.0,849.6,849.6,804.3,"-2,13%",-0.04582210242587592
2009-01-25,825.9,832.5,877.9,821.7,"-0,73%",0.03330979284369118
2009-02-01,868.6,823.1,870.8,812.9,"5,17%",-0.008087481489919113
2009-02-08,826.8,868.2,875.0,808.1,"-4,81%",0.004823151125401992
2009-02-15,770.0,818.6,818.6,754.2,"-6,87%",-0.06445714285714288
2009-02-22,735.1,773.2,780.1,734.5,"-4,53%",-0.047031517224529695
2009-03-01,683.4,729.6,729.6,666.8,"-7,03%",-0.06473529034739134
2009-03-08,756.5,680.8,758.3,672.9,"10,70%",0.03933662280701755
2009-03-15,768.5,758.8,803.2,749.9,"1,59%",0.05921139390742458
2009-03-22,815.9,772.3,833.0,772.3,"6,17%",0.03710159362549792
2009-03-29,842.5,809.1,845.6,779.8,"3,26%",0.015126050420168013
2009-04-05,856.6,839.8,856.9,814.5,"1,67%",0.013363292336802113
2009-04-12,869.6,855.3,875.6,835.6,"1,52%",0.021822849807445532
2009-04-19,866.2,868.3,871.8,826.8,"-0,39%",-0.004339881224303399
2009-04-26,877.5,862.8,888.7,847.1,"1,30%",0.019385180087176046
2009-05-03,929.2,879.2,930.2,879.2,"5,89%",0.04669742320243042
2009-05-10,882.9,923.0,923.0,878.9,"-4,98%",-0.007740270909481928
2009-05-17,887.0,886.1,924.6,879.6,"0,46%",0.0017334777898159182
2009-05-24,919.1,887.0,920.0,881.5,"3,62%",-0.00497512437810943
2009-05-31,940.1,923.3,951.7,923.3,"2,28%",0.034456521739130386
2009-06-07,946.2,938.1,956.2,926.4,"0,65%",0.004728380792266451
2009-06-14,921.2,942.5,942.5,903.8,"-2,64%",-0.014327546538381086
2009-06-21,918.9,918.1,922.0,888.9,"-0,25%",-0.021750663129973424
2009-06-28,896.4,919.9,931.9,896.4,"-2,45%",0.010737527114967449
2009-07-05,879.1,894.3,898.7,869.3,"-1,93%",-0.03562614014379217
2009-07-12,940.4,879.6,944.0,875.3,"6,97%",0.050406142205407845
2009-07-19,979.3,942.1,979.8,941.0,"4,14%",0.03792372881355921
2009-07-26,987.5,978.6,996.7,968.6,"0,84%",0.017248418044498948
2009-08-02,1010.5,990.2,1018.0,990.2,"2,33%",0.021370522724992513
2009-08-09,1004.1,1008.9,1013.1,992.4,"-0,63%",-0.00481335952848716
2009-08-16,1026.1,998.2,1027.6,978.5,"2,19%",0.014312506169183559
2009-08-23,1028.9,1026.6,1039.5,1016.2,"0,27%",0.011580381471389734
2009-08-30,1016.4,1025.2,1028.5,992.0,"-1,21%",-0.010582010582010581
2009-09-06,1042.7,1018.7,1048.2,1018.7,"2,59%",0.0191541079241615
2009-09-13,1068.3,1040.2,1074.8,1035.0,"2,46%",0.025376836481587395
2009-09-20,1044.4,1067.1,1080.2,1041.2,"-2,24%",0.0050241905470787
2009-09-27,1025.2,1045.4,1069.6,1020.0,"-1,84%",-0.009812997593038442
2009-10-04,1071.5,1026.9,1071.5,1025.9,"4,52%",0.0017763649962603267
2009-10-11,1087.7,1071.6,1096.6,1066.7,"1,51%",0.023425104993000323
2009-10-18,1079.6,1088.2,1101.4,1074.3,"-0,74%",0.004377165785154347
2009-10-25,1036.2,1080.4,1091.8,1033.4,"-4,02%",-0.00871617940802627
2009-11-01,1069.3,1036.2,1071.5,1029.4,"3,19%",-0.01859314892837516
2009-11-08,1093.5,1072.3,1105.4,1072.3,"2,26%",0.031637890807279634
2009-11-15,1091.4,1094.1,1113.7,1086.8,"-0,19%",0.007508594174054695
2009-11-22,1091.5,1094.9,1112.4,1083.7,"0,01%",-0.0011672802370475965
2009-11-29,1106.0,1091.1,1119.1,1086.2,"1,33%",0.006023013304566449
2009-12-06,1106.4,1105.5,1110.7,1085.9,"0,04%",-0.007506031632561805
2009-12-13,1102.5,1107.8,1116.2,1093.9,"-0,35%",0.004951832177905846
2009-12-20,1126.5,1105.3,1126.5,1105.3,"2,18%",0.009227736964701583
2009-12-27,1115.1,1127.5,1130.4,1114.8,"-1,01%",0.0034620505992011275
2010-01-03,1145.0,1116.6,1145.4,1116.6,"2,68%",0.013269639065817351
2010-01-10,1136.0,1146.0,1150.4,1131.4,"-0,79%",0.004365287235900128
2010-01-17,1091.8,1136.0,1150.5,1090.2,"-3,89%",8.692628650885936e-05
2010-01-24,1073.9,1092.4,1103.7,1071.6,"-1,64%",-0.04067796610169483
2010-01-31,1066.2,1073.9,1104.7,1044.5,"-0,72%",0.0009060433088701192
2010-02-07,1075.5,1065.5,1080.0,1056.5,"0,87%",-0.022359011496333903
2010-02-14,1109.2,1079.1,1112.4,1079.1,"3,13%",0.030000000000000027
2010-02-21,1104.5,1110.0,1112.3,1086.0,"-0,42%",-8.989572096385068e-05
2010-02-28,1138.7,1105.4,1139.4,1105.4,"3,10%",0.024363930594264227
2010-03-07,1150.0,1138.4,1153.4,1134.9,"0,99%",0.01228716868527302
2010-03-14,1159.9,1148.5,1169.8,1141.5,"0,86%",0.014218831281428645
2010-03-21,1166.6,1157.2,1180.7,1152.9,"0,58%",0.009317832108052704
2010-03-28,1178.1,1167.7,1181.4,1165.8,"0,99%",0.0005928686372491665
2010-04-04,1194.4,1178.7,1194.7,1175.1,"1,38%",0.01125782969358391
2010-04-11,1192.1,1194.9,1213.9,1186.8,"-0,19%",0.016070980162383952
2010-04-18,1217.3,1192.1,1217.3,1183.7,"2,11%",0.0028008896943734207
2010-04-25,1186.7,1217.1,1219.8,1181.6,"-2,51%",0.0020537254579808817
2010-05-02,1110.9,1188.6,1205.1,1065.8,"-6,39%",-0.012051155927201185
2010-05-09,1135.7,1122.3,1173.6,1122.3,"2,23%",-0.026138909634055296
2010-05-16,1087.7,1136.5,1148.7,1055.9,"-4,23%",-0.021216768916155315
2010-05-23,1089.4,1084.8,1103.5,1040.8,"0,16%",-0.039348829111169215
2010-05-30,1064.9,1087.3,1105.7,1060.5,"-2,25%",0.0019936565473492873
2010-06-06,1091.6,1065.8,1092.2,1042.2,"2,51%",-0.012209460070543576
2010-06-13,1117.5,1095.0,1121.0,1089.0,"2,37%",0.02636879692364036
2010-06-20,1076.8,1122.8,1131.2,1067.9,"-3,64%",0.009099018733274011
2010-06-27,1022.6,1077.5,1082.6,1010.9,"-5,03%",-0.04296322489391813
2010-07-04,1078.0,1028.1,1078.2,1018.4,"5,42%",-0.004064289673009314
2010-07-11,1064.9,1077.2,1099.5,1063.3,"-1,22%",0.01975514746800222
2010-07-18,1102.7,1066.8,1103.7,1056.9,"3,55%",0.003819918144611245
2010-07-25,1101.6,1102.9,1121.0,1088.0,"-0,10%",0.015674549243453795
2010-08-01,1121.6,1107.5,1128.8,1107.2,"1,82%",0.006958073148974009
